clean_file,transcript,noisy_file
data/clean/MKLN0_SX248.WAV.wav,reading in poor light gives you eyestrain,data/noisy/MKLN0_SX248.WAV.wav
data/clean/MKLN0_SI1598.WAV.wav,the flatbottomed boat swung slowly to the pull of the current,data/noisy/MKLN0_SI1598.WAV.wav
data/clean/MKLN0_SX338.WAV.wav,the dark murky lagoon wound around for miles,data/noisy/MKLN0_SX338.WAV.wav
data/clean/MKLN0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MKLN0_SA1.WAV.wav
data/clean/MKLN0_SX428.WAV.wav,a crab challenged me but a quick stab vanquished him,data/noisy/MKLN0_SX428.WAV.wav
data/clean/MKLN0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MKLN0_SA2.WAV.wav
data/clean/MKLN0_SX68.WAV.wav,upgrade your status to reflect your wealth,data/noisy/MKLN0_SX68.WAV.wav
data/clean/FTAJ0_SI699.WAV.wav,you're not living up to your own principles she told my discouraged people,data/noisy/FTAJ0_SI699.WAV.wav
data/clean/FTAJ0_SX159.WAV.wav,the government sought authorization of his citizenship,data/noisy/FTAJ0_SX159.WAV.wav
data/clean/FTAJ0_SX339.WAV.wav,did shawn catch that big goose without help,data/noisy/FTAJ0_SX339.WAV.wav
data/clean/FTAJ0_SI1329.WAV.wav,this birth length seems to be typical,data/noisy/FTAJ0_SI1329.WAV.wav
data/clean/FTAJ0_SX249.WAV.wav,i ate every oyster on nora's plate,data/noisy/FTAJ0_SX249.WAV.wav
data/clean/FTAJ0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FTAJ0_SA1.WAV.wav
data/clean/FTAJ0_SI474.WAV.wav,the golfing fathers ruled in his favor,data/noisy/FTAJ0_SI474.WAV.wav
data/clean/FTAJ0_SX69.WAV.wav,eat your raisins outdoors on the porch steps,data/noisy/FTAJ0_SX69.WAV.wav
data/clean/FTAJ0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FTAJ0_SA2.WAV.wav
data/clean/FTAJ0_SX429.WAV.wav,a toothpaste tube should be squeezed from the bottom,data/noisy/FTAJ0_SX429.WAV.wav
data/clean/MCAE0_SI1447.WAV.wav,microorganisms are often responsible for the rapid spoilage of foods,data/noisy/MCAE0_SI1447.WAV.wav
data/clean/MCAE0_SX7.WAV.wav,nothing is as offensive as innocence,data/noisy/MCAE0_SX7.WAV.wav
data/clean/MCAE0_SX97.WAV.wav,penguins live near the icy antarctic,data/noisy/MCAE0_SX97.WAV.wav
data/clean/MCAE0_SX187.WAV.wav,they often go out in the evening,data/noisy/MCAE0_SX187.WAV.wav
data/clean/MCAE0_SX277.WAV.wav,the rose corsage smelled sweet,data/noisy/MCAE0_SX277.WAV.wav
data/clean/MCAE0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MCAE0_SA1.WAV.wav
data/clean/MCAE0_SI817.WAV.wav,this will prevent flat falls and toe injuries,data/noisy/MCAE0_SI817.WAV.wav
data/clean/MCAE0_SX367.WAV.wav,the surplus shoes were sold at a discount price,data/noisy/MCAE0_SX367.WAV.wav
data/clean/MCAE0_SI2077.WAV.wav,maybe you and me will girlie but these two ain't goin' nowhere,data/noisy/MCAE0_SI2077.WAV.wav
data/clean/MCAE0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MCAE0_SA2.WAV.wav
data/clean/FBCH0_SI1586.WAV.wav,your voice is delightful he approved with a warm smile,data/noisy/FBCH0_SI1586.WAV.wav
data/clean/FBCH0_SX326.WAV.wav,steve collects rare and novel coins,data/noisy/FBCH0_SX326.WAV.wav
data/clean/FBCH0_SI956.WAV.wav,turbulent tides rose as much as fifty feet,data/noisy/FBCH0_SI956.WAV.wav
data/clean/FBCH0_SX236.WAV.wav,clear pronunciation is appreciated,data/noisy/FBCH0_SX236.WAV.wav
data/clean/FBCH0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FBCH0_SA1.WAV.wav
data/clean/FBCH0_SI959.WAV.wav,sometimes soldiers wrote letters while bullets were whizzing about their heads,data/noisy/FBCH0_SI959.WAV.wav
data/clean/FBCH0_SX56.WAV.wav,academic aptitude guarantees your diploma,data/noisy/FBCH0_SX56.WAV.wav
data/clean/FBCH0_SX146.WAV.wav,cyclical programs will never compile,data/noisy/FBCH0_SX146.WAV.wav
data/clean/FBCH0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FBCH0_SA2.WAV.wav
data/clean/FBCH0_SX416.WAV.wav,a huge power outage rarely occurs,data/noisy/FBCH0_SX416.WAV.wav
data/clean/FAPB0_SI2323.WAV.wav,when we left washington his son tad was ill and mrs lincoln hysterical,data/noisy/FAPB0_SI2323.WAV.wav
data/clean/FAPB0_SI1693.WAV.wav,it was awkward very awkward,data/noisy/FAPB0_SI1693.WAV.wav
data/clean/FAPB0_SX73.WAV.wav,cliff's display was misplaced on the screen,data/noisy/FAPB0_SX73.WAV.wav
data/clean/FAPB0_SX163.WAV.wav,they remained lifelong friends and companions,data/noisy/FAPB0_SX163.WAV.wav
data/clean/FAPB0_SX343.WAV.wav,the frightened child was gently subdued by his big brother,data/noisy/FAPB0_SX343.WAV.wav
data/clean/FAPB0_SX433.WAV.wav,the overweight charmer could slip poison into anyone's tea,data/noisy/FAPB0_SX433.WAV.wav
data/clean/FAPB0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FAPB0_SA1.WAV.wav
data/clean/FAPB0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FAPB0_SA2.WAV.wav
data/clean/FAPB0_SX253.WAV.wav,by eating yogurt you may live longer,data/noisy/FAPB0_SX253.WAV.wav
data/clean/FAPB0_SI1063.WAV.wav,no question ruffles him or causes him to hesitate,data/noisy/FAPB0_SI1063.WAV.wav
data/clean/FHXS0_SX355.WAV.wav,dolphins are intelligent marine mammals,data/noisy/FHXS0_SX355.WAV.wav
data/clean/FHXS0_SX175.WAV.wav,severe myopia contributed to ron's inferiority complex,data/noisy/FHXS0_SX175.WAV.wav
data/clean/FHXS0_SI1075.WAV.wav,there was also a boomerang elaborately carved,data/noisy/FHXS0_SI1075.WAV.wav
data/clean/FHXS0_SX445.WAV.wav,what is this large thing by the ironing board,data/noisy/FHXS0_SX445.WAV.wav
data/clean/FHXS0_SI2302.WAV.wav,whosoever violates our rooftree the legend states can expect maximal sorrow,data/noisy/FHXS0_SI2302.WAV.wav
data/clean/FHXS0_SI2335.WAV.wav,may i go and get cassandra momma,data/noisy/FHXS0_SI2335.WAV.wav
data/clean/FHXS0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FHXS0_SA1.WAV.wav
data/clean/FHXS0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FHXS0_SA2.WAV.wav
data/clean/FHXS0_SX85.WAV.wav,cement is measured in cubic yards,data/noisy/FHXS0_SX85.WAV.wav
data/clean/FHXS0_SX265.WAV.wav,the saw is broken so chop the wood instead,data/noisy/FHXS0_SX265.WAV.wav
data/clean/MABC0_SI781.WAV.wav,again these blocks were set in resinsaturated glass cloth and nailed,data/noisy/MABC0_SI781.WAV.wav
data/clean/MABC0_SX151.WAV.wav,the previous speaker presented ambiguous results,data/noisy/MABC0_SX151.WAV.wav
data/clean/MABC0_SI1620.WAV.wav,his head flopped back,data/noisy/MABC0_SI1620.WAV.wav
data/clean/MABC0_SX241.WAV.wav,the hallway opens into a huge chamber,data/noisy/MABC0_SX241.WAV.wav
data/clean/MABC0_SX331.WAV.wav,the big dog loved to chew on the old rag doll,data/noisy/MABC0_SX331.WAV.wav
data/clean/MABC0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MABC0_SA1.WAV.wav
data/clean/MABC0_SI2041.WAV.wav,the shot reverberated in diminishing whiplashes of sound,data/noisy/MABC0_SI2041.WAV.wav
data/clean/MABC0_SX421.WAV.wav,those who teach values first abolish cheating,data/noisy/MABC0_SX421.WAV.wav
data/clean/MABC0_SX61.WAV.wav,chocolate and roses never fail as a romantic gift,data/noisy/MABC0_SX61.WAV.wav
data/clean/MABC0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MABC0_SA2.WAV.wav
data/clean/MSDS0_SX447.WAV.wav,first add milk to the shredded cheese,data/noisy/MSDS0_SX447.WAV.wav
data/clean/MSDS0_SI1077.WAV.wav,the odor here was more powerful than that which surrounded the town aborigines,data/noisy/MSDS0_SI1077.WAV.wav
data/clean/MSDS0_SI1707.WAV.wav,for a man of his mass he was curiously short,data/noisy/MSDS0_SI1707.WAV.wav
data/clean/MSDS0_SX177.WAV.wav,does creole cooking use curry,data/noisy/MSDS0_SX177.WAV.wav
data/clean/MSDS0_SX357.WAV.wav,the moisture in my eyes is from eyedrops not from tears,data/noisy/MSDS0_SX357.WAV.wav
data/clean/MSDS0_SX87.WAV.wav,primitive tribes have an upbeat attitude,data/noisy/MSDS0_SX87.WAV.wav
data/clean/MSDS0_SX267.WAV.wav,draw every outer line first then fill in the interior,data/noisy/MSDS0_SX267.WAV.wav
data/clean/MSDS0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MSDS0_SA1.WAV.wav
data/clean/MSDS0_SI2337.WAV.wav,alice i tell you my feet are like chopped beefsteak,data/noisy/MSDS0_SI2337.WAV.wav
data/clean/MSDS0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MSDS0_SA2.WAV.wav
data/clean/FSDJ0_SI485.WAV.wav,both cars were slightly damaged,data/noisy/FSDJ0_SI485.WAV.wav
data/clean/FSDJ0_SI1115.WAV.wav,he did not however settle back into acquiescence with things as they were,data/noisy/FSDJ0_SI1115.WAV.wav
data/clean/FSDJ0_SX395.WAV.wav,i took her word for it but is she really going with you,data/noisy/FSDJ0_SX395.WAV.wav
data/clean/FSDJ0_SI1745.WAV.wav,this one came a bit high at thirty thousand or more,data/noisy/FSDJ0_SI1745.WAV.wav
data/clean/FSDJ0_SX215.WAV.wav,the sermon emphasized the need for affirmative action,data/noisy/FSDJ0_SX215.WAV.wav
data/clean/FSDJ0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSDJ0_SA1.WAV.wav
data/clean/FSDJ0_SX305.WAV.wav,cottage cheese with chives is delicious,data/noisy/FSDJ0_SX305.WAV.wav
data/clean/FSDJ0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSDJ0_SA2.WAV.wav
data/clean/FSDJ0_SX125.WAV.wav,westchester is a county in new york,data/noisy/FSDJ0_SX125.WAV.wav
data/clean/FSDJ0_SX35.WAV.wav,help celebrate your brother's success,data/noisy/FSDJ0_SX35.WAV.wav
data/clean/MEJL0_SI962.WAV.wav,like a fair number of bootleggers he disliked alcohol,data/noisy/MEJL0_SI962.WAV.wav
data/clean/MEJL0_SX152.WAV.wav,mosquitoes exist in warm humid climates,data/noisy/MEJL0_SX152.WAV.wav
data/clean/MEJL0_SX422.WAV.wav,once you finish greasing your chain be sure to wash thoroughly,data/noisy/MEJL0_SX422.WAV.wav
data/clean/MEJL0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MEJL0_SA1.WAV.wav
data/clean/MEJL0_SX62.WAV.wav,any contributions will be greatly appreciated,data/noisy/MEJL0_SX62.WAV.wav
data/clean/MEJL0_SX242.WAV.wav,may i order a strawberry sundae after i eat dinner,data/noisy/MEJL0_SX242.WAV.wav
data/clean/MEJL0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MEJL0_SA2.WAV.wav
data/clean/MEJL0_SI1592.WAV.wav,she sprang up and went swiftly to the bedroom,data/noisy/MEJL0_SI1592.WAV.wav
data/clean/MEJL0_SX332.WAV.wav,todd placed top priority on getting his bike fixed,data/noisy/MEJL0_SX332.WAV.wav
data/clean/MEJL0_SI1654.WAV.wav,you don't hafta get nasty,data/noisy/MEJL0_SI1654.WAV.wav
data/clean/MMDB0_SX447.WAV.wav,first add milk to the shredded cheese,data/noisy/MMDB0_SX447.WAV.wav
data/clean/MMDB0_SI987.WAV.wav,for wasp stings onion juice obtained by scraping an onion gave quick relief,data/noisy/MMDB0_SI987.WAV.wav
data/clean/MMDB0_SX177.WAV.wav,does creole cooking use curry,data/noisy/MMDB0_SX177.WAV.wav
data/clean/MMDB0_SX357.WAV.wav,the moisture in my eyes is from eyedrops not from tears,data/noisy/MMDB0_SX357.WAV.wav
data/clean/MMDB0_SI1617.WAV.wav,heat's bad for frostbite,data/noisy/MMDB0_SI1617.WAV.wav
data/clean/MMDB0_SX87.WAV.wav,primitive tribes have an upbeat attitude,data/noisy/MMDB0_SX87.WAV.wav
data/clean/MMDB0_SX267.WAV.wav,draw every outer line first then fill in the interior,data/noisy/MMDB0_SX267.WAV.wav
data/clean/MMDB0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MMDB0_SA1.WAV.wav
data/clean/MMDB0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MMDB0_SA2.WAV.wav
data/clean/MMDB0_SI1358.WAV.wav,but the information on the dynamics of population was often quite misleading,data/noisy/MMDB0_SI1358.WAV.wav
data/clean/MDRD0_SX212.WAV.wav,i gave them several choices and let them set the priorities,data/noisy/MDRD0_SX212.WAV.wav
data/clean/MDRD0_SI2012.WAV.wav,his wife didn't give a sign she'd heard,data/noisy/MDRD0_SI2012.WAV.wav
data/clean/MDRD0_SX302.WAV.wav,tofu is made from processed soybeans,data/noisy/MDRD0_SX302.WAV.wav
data/clean/MDRD0_SI752.WAV.wav,pretend ham make crisscross gashes on one side of skinless frankfurters,data/noisy/MDRD0_SI752.WAV.wav
data/clean/MDRD0_SX32.WAV.wav,it's fun to roast marshmallows on a gas burner,data/noisy/MDRD0_SX32.WAV.wav
data/clean/MDRD0_SX122.WAV.wav,encyclopedias seldom present anecdotal evidence,data/noisy/MDRD0_SX122.WAV.wav
data/clean/MDRD0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MDRD0_SA1.WAV.wav
data/clean/MDRD0_SI1382.WAV.wav,they are both trendfollowing methods,data/noisy/MDRD0_SI1382.WAV.wav
data/clean/MDRD0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MDRD0_SA2.WAV.wav
data/clean/MDRD0_SX392.WAV.wav,a young mouse scampered across the field and disappeared,data/noisy/MDRD0_SX392.WAV.wav
data/clean/MKES0_SX83.WAV.wav,my instructions desperately need updating,data/noisy/MKES0_SX83.WAV.wav
data/clean/MKES0_SX263.WAV.wav,how oily do you like your salad dressing,data/noisy/MKES0_SX263.WAV.wav
data/clean/MKES0_SI623.WAV.wav,he showed puny men attacked by splendidly tyrannical machines,data/noisy/MKES0_SI623.WAV.wav
data/clean/MKES0_SX173.WAV.wav,whoever cooperates in finding nan's cameo will be rewarded,data/noisy/MKES0_SX173.WAV.wav
data/clean/MKES0_SX353.WAV.wav,a connoisseur will enjoy this shellfish dish,data/noisy/MKES0_SX353.WAV.wav
data/clean/MKES0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MKES0_SA1.WAV.wav
data/clean/MKES0_SI1253.WAV.wav,most of our aid will go to those nearing selfsufficiency,data/noisy/MKES0_SI1253.WAV.wav
data/clean/MKES0_SX443.WAV.wav,a lone star shone in the early evening sky,data/noisy/MKES0_SX443.WAV.wav
data/clean/MKES0_SI1883.WAV.wav,some tore entirely through the whipsawed post oak,data/noisy/MKES0_SI1883.WAV.wav
data/clean/MKES0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MKES0_SA2.WAV.wav
data/clean/FSGF0_SX387.WAV.wav,the giant redwoods shimmered in the glistening sun,data/noisy/FSGF0_SX387.WAV.wav
data/clean/FSGF0_SI927.WAV.wav,naturally no woman can ever completely monopolize the sexual initiative,data/noisy/FSGF0_SI927.WAV.wav
data/clean/FSGF0_SX117.WAV.wav,the mango and the papaya are in a bowl,data/noisy/FSGF0_SX117.WAV.wav
data/clean/FSGF0_SX297.WAV.wav,rockandroll music has a great rhythm,data/noisy/FSGF0_SX297.WAV.wav
data/clean/FSGF0_SI2187.WAV.wav,he daydreamed on the rock while she swam and splashed around,data/noisy/FSGF0_SI2187.WAV.wav
data/clean/FSGF0_SI1557.WAV.wav,they had vermouth sitting in front of a cafe,data/noisy/FSGF0_SI1557.WAV.wav
data/clean/FSGF0_SX27.WAV.wav,did dad do academic bidding,data/noisy/FSGF0_SX27.WAV.wav
data/clean/FSGF0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FSGF0_SA1.WAV.wav
data/clean/FSGF0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FSGF0_SA2.WAV.wav
data/clean/FSGF0_SX207.WAV.wav,do you hear the sleigh bells ringing,data/noisy/FSGF0_SX207.WAV.wav
data/clean/MBMA1_SI954.WAV.wav,first they wanted to clarify a tantalizing bizarre enigma,data/noisy/MBMA1_SI954.WAV.wav
data/clean/MBMA1_SX234.WAV.wav,the paper boy bought two apples and three ices,data/noisy/MBMA1_SX234.WAV.wav
data/clean/MBMA1_SI2207.WAV.wav,as we ate we talked,data/noisy/MBMA1_SI2207.WAV.wav
data/clean/MBMA1_SX324.WAV.wav,the local drugstore was charged with illegally dispensing tranquilizers,data/noisy/MBMA1_SX324.WAV.wav
data/clean/MBMA1_SI2214.WAV.wav,and never show my face or my truck around here again,data/noisy/MBMA1_SI2214.WAV.wav
data/clean/MBMA1_SX414.WAV.wav,irish youngsters eat fresh kippers for breakfast,data/noisy/MBMA1_SX414.WAV.wav
data/clean/MBMA1_SX54.WAV.wav,the eastern coast is a place for pure pleasure and excitement,data/noisy/MBMA1_SX54.WAV.wav
data/clean/MBMA1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MBMA1_SA1.WAV.wav
data/clean/MBMA1_SX144.WAV.wav,the willowy woman wore a muskrat coat,data/noisy/MBMA1_SX144.WAV.wav
data/clean/MBMA1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MBMA1_SA2.WAV.wav
data/clean/MTXS0_SI1690.WAV.wav,hey come back he shouted,data/noisy/MTXS0_SI1690.WAV.wav
data/clean/MTXS0_SI2320.WAV.wav,this is the second year your mother's donated my fishing tackle to the bazaar,data/noisy/MTXS0_SI2320.WAV.wav
data/clean/MTXS0_SI1060.WAV.wav,they inhabit a secret world centered on go codes and gold phones,data/noisy/MTXS0_SI1060.WAV.wav
data/clean/MTXS0_SX250.WAV.wav,the boston ballet overcame their funding shortage,data/noisy/MTXS0_SX250.WAV.wav
data/clean/MTXS0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MTXS0_SA1.WAV.wav
data/clean/MTXS0_SX160.WAV.wav,as coauthors we presented our new book to the haughty audience,data/noisy/MTXS0_SX160.WAV.wav
data/clean/MTXS0_SX70.WAV.wav,did you eat yet,data/noisy/MTXS0_SX70.WAV.wav
data/clean/MTXS0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MTXS0_SA2.WAV.wav
data/clean/MTXS0_SX340.WAV.wav,ducks have webbed feet and colorful feathers,data/noisy/MTXS0_SX340.WAV.wav
data/clean/MTXS0_SX430.WAV.wav,those who are not purists use canned vegetables when making stew,data/noisy/MTXS0_SX430.WAV.wav
data/clean/FRJB0_SI1470.WAV.wav,gyrocompass heading,data/noisy/FRJB0_SI1470.WAV.wav
data/clean/FRJB0_SX257.WAV.wav,we are open every monday evening,data/noisy/FRJB0_SX257.WAV.wav
data/clean/FRJB0_SI1427.WAV.wav,confabulation has come to determine structure,data/noisy/FRJB0_SI1427.WAV.wav
data/clean/FRJB0_SX77.WAV.wav,bagpipes and bongos are musical instruments,data/noisy/FRJB0_SX77.WAV.wav
data/clean/FRJB0_SX167.WAV.wav,employee layoffs coincided with the company's reorganization,data/noisy/FRJB0_SX167.WAV.wav
data/clean/FRJB0_SX437.WAV.wav,they used an aggressive policeman to flag thoughtless motorists,data/noisy/FRJB0_SX437.WAV.wav
data/clean/FRJB0_SX347.WAV.wav,the patient and the surgeon are both recuperating from the lengthy operation,data/noisy/FRJB0_SX347.WAV.wav
data/clean/FRJB0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FRJB0_SA1.WAV.wav
data/clean/FRJB0_SI1794.WAV.wav,but why pay her bills,data/noisy/FRJB0_SI1794.WAV.wav
data/clean/FRJB0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FRJB0_SA2.WAV.wav
data/clean/FJDM2_SX52.WAV.wav,her classical performance gained critical acclaim,data/noisy/FJDM2_SX52.WAV.wav
data/clean/FJDM2_SX142.WAV.wav,which long article was opaque and needed clarification,data/noisy/FJDM2_SX142.WAV.wav
data/clean/FJDM2_SX412.WAV.wav,gwen planted green beans in her vegetable garden,data/noisy/FJDM2_SX412.WAV.wav
data/clean/FJDM2_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FJDM2_SA1.WAV.wav
data/clean/FJDM2_SX232.WAV.wav,his failure to open the store by eight cost him his job,data/noisy/FJDM2_SX232.WAV.wav
data/clean/FJDM2_SI2212.WAV.wav,the rides were tame enough  mostly we talked,data/noisy/FJDM2_SI2212.WAV.wav
data/clean/FJDM2_SI1964.WAV.wav,the pilots' heads looked ridiculously small,data/noisy/FJDM2_SI1964.WAV.wav
data/clean/FJDM2_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FJDM2_SA2.WAV.wav
data/clean/FJDM2_SI1582.WAV.wav,they weren't as well paid as they should have been,data/noisy/FJDM2_SI1582.WAV.wav
data/clean/FJDM2_SX322.WAV.wav,a leather handbag would be a suitable gift,data/noisy/FJDM2_SX322.WAV.wav
data/clean/MEAL0_SX107.WAV.wav,birthday parties have cupcakes and ice cream,data/noisy/MEAL0_SX107.WAV.wav
data/clean/MEAL0_SX287.WAV.wav,in the long run it pays to buy quality clothing,data/noisy/MEAL0_SX287.WAV.wav
data/clean/MEAL0_SI1547.WAV.wav,it is the same ole same tell me its name,data/noisy/MEAL0_SI1547.WAV.wav
data/clean/MEAL0_SX347.WAV.wav,the patient and the surgeon are both recuperating from the lengthy operation,data/noisy/MEAL0_SX347.WAV.wav
data/clean/MEAL0_SX197.WAV.wav,draw each graph on a new axis,data/noisy/MEAL0_SX197.WAV.wav
data/clean/MEAL0_SI917.WAV.wav,some women get a real thrill out of housework,data/noisy/MEAL0_SI917.WAV.wav
data/clean/MEAL0_SI2177.WAV.wav,she was holding on to his rock with one hand,data/noisy/MEAL0_SI2177.WAV.wav
data/clean/MEAL0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MEAL0_SA1.WAV.wav
data/clean/MEAL0_SX377.WAV.wav,she always jokes about too much garlic in his food,data/noisy/MEAL0_SX377.WAV.wav
data/clean/MEAL0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MEAL0_SA2.WAV.wav
data/clean/MSAT1_SI2333.WAV.wav,you're to report back to headquarters at once,data/noisy/MSAT1_SI2333.WAV.wav
data/clean/MSAT1_SX83.WAV.wav,my instructions desperately need updating,data/noisy/MSAT1_SX83.WAV.wav
data/clean/MSAT1_SX263.WAV.wav,how oily do you like your salad dressing,data/noisy/MSAT1_SX263.WAV.wav
data/clean/MSAT1_SX173.WAV.wav,whoever cooperates in finding nan's cameo will be rewarded,data/noisy/MSAT1_SX173.WAV.wav
data/clean/MSAT1_SX353.WAV.wav,a connoisseur will enjoy this shellfish dish,data/noisy/MSAT1_SX353.WAV.wav
data/clean/MSAT1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MSAT1_SA1.WAV.wav
data/clean/MSAT1_SX443.WAV.wav,a lone star shone in the early evening sky,data/noisy/MSAT1_SX443.WAV.wav
data/clean/MSAT1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MSAT1_SA2.WAV.wav
data/clean/MSAT1_SI1703.WAV.wav,when he left she knew she would never see him again,data/noisy/MSAT1_SI1703.WAV.wav
data/clean/MSAT1_SI1073.WAV.wav,they'll move around that rock all day following the shade,data/noisy/MSAT1_SI1073.WAV.wav
data/clean/MSMR0_SX235.WAV.wav,i itemize all accounts in my agency,data/noisy/MSMR0_SX235.WAV.wav
data/clean/MSMR0_SI775.WAV.wav,thread matching yarn in tapestry needle,data/noisy/MSMR0_SI775.WAV.wav
data/clean/MSMR0_SI1150.WAV.wav,with those paintings of big constructions crashing down he felt he could stop,data/noisy/MSMR0_SI1150.WAV.wav
data/clean/MSMR0_SX325.WAV.wav,the full moon shone brightly that night,data/noisy/MSMR0_SX325.WAV.wav
data/clean/MSMR0_SX145.WAV.wav,too much curiosity can get you into trouble,data/noisy/MSMR0_SX145.WAV.wav
data/clean/MSMR0_SI1405.WAV.wav,and the law virtually ignored the situation,data/noisy/MSMR0_SI1405.WAV.wav
data/clean/MSMR0_SX55.WAV.wav,the lack of heat compounded the tenant's grievances,data/noisy/MSMR0_SX55.WAV.wav
data/clean/MSMR0_SX415.WAV.wav,move the garbage nearer to the large window,data/noisy/MSMR0_SX415.WAV.wav
data/clean/MSMR0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/MSMR0_SA1.WAV.wav
data/clean/MSMR0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/MSMR0_SA2.WAV.wav
data/clean/FMJU0_SX129.WAV.wav,angora cats are furrier than siamese,data/noisy/FMJU0_SX129.WAV.wav
data/clean/FMJU0_SI759.WAV.wav,trim excess clay away from outer edges,data/noisy/FMJU0_SI759.WAV.wav
data/clean/FMJU0_SX39.WAV.wav,barb's gold bracelet was a graduation present,data/noisy/FMJU0_SX39.WAV.wav
data/clean/FMJU0_SI2019.WAV.wav,later you shall know it better,data/noisy/FMJU0_SI2019.WAV.wav
data/clean/FMJU0_SX309.WAV.wav,the proof that you are seeking is not available in books,data/noisy/FMJU0_SX309.WAV.wav
data/clean/FMJU0_SX219.WAV.wav,nonprofit organizations have frequent fund raisers,data/noisy/FMJU0_SX219.WAV.wav
data/clean/FMJU0_SX399.WAV.wav,they assume no burglar will ever enter here,data/noisy/FMJU0_SX399.WAV.wav
data/clean/FMJU0_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FMJU0_SA1.WAV.wav
data/clean/FMJU0_SI1389.WAV.wav,a clearly recognized exception is a statutory merger or consolidation,data/noisy/FMJU0_SI1389.WAV.wav
data/clean/FMJU0_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FMJU0_SA2.WAV.wav
data/clean/FKLC1_SI1048.WAV.wav,the library has open shelves even in the unbound periodical stockroom,data/noisy/FKLC1_SI1048.WAV.wav
data/clean/FKLC1_SX58.WAV.wav,we experience distress and frustration obtaining our degrees,data/noisy/FKLC1_SX58.WAV.wav
data/clean/FKLC1_SX148.WAV.wav,most precincts had a third of the votes counted,data/noisy/FKLC1_SX148.WAV.wav
data/clean/FKLC1_SX418.WAV.wav,iris thinks this zoo has eleven spanish zebras,data/noisy/FKLC1_SX418.WAV.wav
data/clean/FKLC1_SI1678.WAV.wav,twice he nearly fell,data/noisy/FKLC1_SI1678.WAV.wav
data/clean/FKLC1_SX328.WAV.wav,gregory and tom chose to watch cartoons in the afternoon,data/noisy/FKLC1_SX328.WAV.wav
data/clean/FKLC1_SA1.WAV.wav,she had your dark suit in greasy wash water all year,data/noisy/FKLC1_SA1.WAV.wav
data/clean/FKLC1_SI2308.WAV.wav,may i get some more cookies nora,data/noisy/FKLC1_SI2308.WAV.wav
data/clean/FKLC1_SA2.WAV.wav,don't ask me to carry an oily rag like that,data/noisy/FKLC1_SA2.WAV.wav
data/clean/FKLC1_SX238.WAV.wav,a doctor was in the ambulance with the patient,data/noisy/FKLC1_SX238.WAV.wav
